,reaction_id,subsystem
2439,r_1946_REV,"Transport [er, g]"
2440,r_1947,Exchange reaction
2441,r_1952,Exchange reaction
2442,r_1963,"Transport [c, er]"
2443,r_1963_REV,"Transport [c, er]"
2444,r_1964,"Transport [c, er]"
2445,r_1964_REV,"Transport [c, er]"
2446,r_1965,"Transport [c, m]"
2447,r_1965_REV,"Transport [c, m]"
2448,r_1966,"Transport [c, n]"
2449,r_1966_REV,"Transport [c, n]"
2450,r_1967,Exchange reaction
2451,r_1968,Exchange reaction
2452,r_1970,"Transport [c, n]"
2453,r_1970_REV,"Transport [c, n]"
2454,r_1971,"Transport [c, p]"
2455,r_1971_REV,"Transport [c, p]"
2456,r_1972,"Transport [c, e]"
2457,r_1974,Purine metabolism
2458,r_1975,Purine metabolism
2459,r_1976,"Transport [c, m]"
2460,r_1977,"Transport [c, er]"
2461,r_1977_REV,"Transport [c, er]"
2462,r_1978,"Transport [c, m]"
2463,r_1978_REV,"Transport [c, m]"
2464,r_1979,"Transport [c, e]"
2465,r_1979_REV,"Transport [c, e]"
2466,r_1980,"Transport [c, p]"
2467,r_1980_REV,"Transport [c, p]"
2468,r_1981,"Transport [c, e]"
2469,r_1981_REV,"Transport [c, e]"
2470,r_1984,Exchange reaction
2471,r_1987,Exchange reaction
2472,r_1988,"Transport [c, e]"
2473,r_1988_REV,"Transport [c, e]"
2474,r_1989,Exchange reaction
2475,r_1990,"Transport [c, e]"
2476,r_1991,"Transport [c, p]"
2477,r_1991_REV,"Transport [c, p]"
2478,r_1992,Exchange reaction
2479,r_1993,Exchange reaction
2480,r_1994,Exchange reaction
2481,r_1995,"Transport [c, er]"
2482,r_1995_REV,"Transport [c, er]"
2483,r_1996,"Transport [c, m]"
2484,r_1996_REV,"Transport [c, m]"
2485,r_1997,Pantothenate and coa biosynthesis
2486,r_1998,"Transport [c, e]"
2487,r_1998_REV,"Transport [c, e]"
2488,r_1999,Exchange reaction
2489,r_2000,Exchange reaction
2490,r_2001,Exchange reaction
2491,r_2002,"Transport [c, e]"
2492,r_2002_REV,"Transport [c, e]"
2493,r_2003,"Transport [c, m]"
2494,r_2003_REV,"Transport [c, m]"
2495,r_2004,"Transport [c, m]"
2496,r_2005,Exchange reaction
2497,r_2008,"Transport [c, v]"
2498,r_2008_REV,"Transport [c, v]"
2499,r_2020,Exchange reaction
2500,r_2022,"Transport [c, m]"
2501,r_2022_REV,"Transport [c, m]"
2502,r_2023,"Transport [c, m]"
2503,r_2023_REV,"Transport [c, m]"
2504,r_2024,Exchange reaction
2505,r_2025,Vitamin b6 metabolism
2506,r_2026,Vitamin b6 metabolism
2507,r_2027,Vitamin b6 metabolism
2508,r_2028,Exchange reaction
2509,r_2029,Vitamin b6 metabolism
2510,r_2030,Riboflavin metabolism
2511,r_2031,Pyrimidine metabolism
2512,r_2031_REV,Pyrimidine metabolism
2513,r_2032,"Transport [c, m]"
2514,r_2032_REV,"Transport [c, m]"
2515,r_2033,Exchange reaction
2516,r_2034_EXP_1,"Transport [c, m]"
2517,r_2034_EXP_2,"Transport [c, m]"
2518,r_2036,"Transport [c, m]"
2519,r_2036_REV,"Transport [c, m]"
2520,r_2037,"Transport [c, p]"
2521,r_2037_REV,"Transport [c, p]"
2522,r_2038,Exchange reaction
2523,r_2039,"Transport [c, m]"
2524,r_2040,"Transport [c, e]"
2525,r_2041_EXP_1,"Transport [c, e]"
2526,r_2041_EXP_2,"Transport [c, e]"
2527,r_2042,"Transport [c, m]"
2528,r_2042_REV,"Transport [c, m]"
2529,r_2043,Exchange reaction
2530,r_2044,Exchange reaction
2531,r_2045,"Transport [c, m]"
2532,r_2045_REV,"Transport [c, m]"
2533,r_2046,Exchange reaction
2534,r_2049,Exchange reaction
2535,r_2050,Arginine and proline metabolism
2536,r_2051,Exchange reaction
2537,r_2052,Exchange reaction
2538,r_2053,"Transport [c, er]"
2539,r_2053_REV,"Transport [c, er]"
2540,r_2054,"Transport [c, er]"
2541,r_2054_REV,"Transport [c, er]"
2542,r_2055,Exchange reaction
2543,r_2056,Exchange reaction
2544,r_2057,"Transport [c, e]"
2545,r_2057_REV,"Transport [c, e]"
2546,r_2058,Exchange reaction
2547,r_2060,Exchange reaction
2548,r_2061,Exchange reaction
2549,r_2062,Exchange reaction
2550,r_2063,"Transport [c, er]"
2551,r_2063_REV,"Transport [c, er]"
2552,r_2064,Thiamine metabolism
2553,r_2065,Thiamine metabolism
2554,r_2066,Exchange reaction
2555,r_2067,Exchange reaction
2556,r_2068,Exchange reaction
2557,r_2069,Thiamine metabolism
2558,r_2070,Thiamine metabolism
2559,r_2071,Thiamine metabolism
2560,r_2072,"Transport [c, m]"
2561,r_2073,Exchange reaction
2562,r_2074,Pyrimidine metabolism
2563,r_2075,"Transport [c, e]"
2564,r_2075_REV,"Transport [c, e]"
2565,r_2079,"Transport [c, e]"
2566,r_2079_REV,"Transport [c, e]"
2567,r_2080,"Transport [c, v]"
2568,r_2080_REV,"Transport [c, v]"
2569,r_2082,"Transport [c, m]"
2570,r_2083,Exchange reaction
2571,r_2084,"Transport [c, e]"
2572,r_2084_REV,"Transport [c, e]"
2573,r_2085,"Transport [c, m]"
2574,r_2085_REV,"Transport [c, m]"
2575,r_2086,"Transport [c, m]"
2576,r_2087,"Transport [c, p]"
2577,r_2087_REV,"Transport [c, p]"
2578,r_2089,"Transport [c, n]"
2579,r_2089_REV,"Transport [c, n]"
2580,r_2090,Exchange reaction
2581,r_2091,Exchange reaction
2582,r_2092,Exchange reaction
2583,r_2093,"Transport [c, m]"
2584,r_2093_REV,"Transport [c, m]"
2585,r_2094_EXP_1,"Transport [c, er]"
2586,r_2094_EXP_2,"Transport [c, er]"
2587,r_2094_REV_EXP_1,"Transport [c, er]"
2588,r_2094_REV_EXP_2,"Transport [c, er]"
2589,r_2095,"Transport [c, g]"
2590,r_2095_REV,"Transport [c, g]"
2591,r_2096,"Transport [c, m]"
2592,r_2096_REV,"Transport [c, m]"
2593,r_2097,"Transport [c, n]"
2594,r_2097_REV,"Transport [c, n]"
2595,r_2098,"Transport [c, p]"
2596,r_2098_REV,"Transport [c, p]"
2597,r_2099,"Transport [c, v]"
2598,r_2099_REV,"Transport [c, v]"
2599,r_2100,Exchange reaction
2600,r_2101,"Transport [c, e]"
2601,r_2101_REV,"Transport [c, e]"
2602,r_2102,Exchange reaction
2603,r_2103,"Transport [c, e]"
2604,r_2104,Exchange reaction
2605,r_2105_EXP_1,"Transport [c, e]"
2606,r_2105_EXP_2,"Transport [c, e]"
2607,r_2105_REV_EXP_1,"Transport [c, e]"
2608,r_2105_REV_EXP_2,"Transport [c, e]"
2609,r_2106,Exchange reaction
2610,r_2107_EXP_1,"Transport [c, ce]"
2611,r_2107_EXP_2,"Transport [c, ce]"
2612,r_2107_REV_EXP_1,"Transport [c, ce]"
2613,r_2107_REV_EXP_2,"Transport [c, ce]"
2614,r_2108,Growth
2615,r_2111,Exchange reaction
2616,r_2112,Tryptophan metabolism
2617,r_2112_REV,Tryptophan metabolism
2618,r_2113,Tryptophan metabolism
2619,r_2114,Tryptophan metabolism
2620,r_2115_EXP_1,Glycolysis / gluconeogenesis
2621,r_2115_EXP_2,Glycolysis / gluconeogenesis
2622,r_2116_EXP_1,Glycolysis / gluconeogenesis
2623,r_2116_EXP_2,Glycolysis / gluconeogenesis
2624,r_2116_EXP_3,Glycolysis / gluconeogenesis
2625,r_2116_EXP_4,Glycolysis / gluconeogenesis
2626,r_2117,"Phenylalanine, tyrosine and tryptophan biosynthesis"
2627,r_2117_REV,"Phenylalanine, tyrosine and tryptophan biosynthesis"
2628,r_2118,"Phenylalanine, tyrosine and tryptophan biosynthesis"
2629,r_2119,"Phenylalanine, tyrosine and tryptophan biosynthesis"
2630,r_2119_REV,"Phenylalanine, tyrosine and tryptophan biosynthesis"
2631,r_2125,"Transport [c, lp]"
2632,r_2125_REV,"Transport [c, lp]"
2633,r_2126,Glycolysis / gluconeogenesis
2634,r_2129,"Transport [c, m]"
2635,r_2131,Citrate cycle (TCA cycle)
2636,r_2132_EXP_1,"Transport [c, m]"
2637,r_2132_EXP_2,"Transport [c, m]"
2638,r_2134,Exchange reaction
2639,r_2136,"Transport [c, e]"
2640,r_2136_REV,"Transport [c, e]"
2641,r_2137,Exchange reaction
2642,r_2139,"Transport [c, e]"
2643,r_2139_REV,"Transport [c, e]"
2644,r_2140,Fatty acid biosynthesis
2645,r_2141,Fatty acid biosynthesis
2646,r_2142,Fatty acid biosynthesis
2647,r_2143,Fatty acid biosynthesis
2648,r_2144,Fatty acid biosynthesis
2649,r_2145,Fatty acid biosynthesis
2650,r_2146,Fatty acid biosynthesis
2651,r_2147,Fatty acid biosynthesis
2652,r_2148,Fatty acid biosynthesis
2653,r_2148_REV,Fatty acid biosynthesis
2654,r_2149,Fatty acid biosynthesis
2655,r_2149_REV,Fatty acid biosynthesis
2656,r_2150,Fatty acid biosynthesis
2657,r_2150_REV,Fatty acid biosynthesis
2658,r_2151,Biosynthesis of unsaturated fatty acids
2659,r_2152,Biosynthesis of unsaturated fatty acids
2660,r_2153,Biosynthesis of unsaturated fatty acids
2661,r_2154,Biosynthesis of unsaturated fatty acids
2662,r_2155,Biosynthesis of unsaturated fatty acids
2663,r_2156,Biosynthesis of unsaturated fatty acids
2664,r_2157_EXP_1,Biosynthesis of unsaturated fatty acids
2665,r_2157_EXP_2,Biosynthesis of unsaturated fatty acids
2666,r_2158_EXP_1,Biosynthesis of unsaturated fatty acids
2667,r_2158_EXP_2,Biosynthesis of unsaturated fatty acids
2668,r_2159_EXP_1,Biosynthesis of unsaturated fatty acids
2669,r_2159_EXP_2,Biosynthesis of unsaturated fatty acids
2670,r_2160,Biosynthesis of unsaturated fatty acids
2671,r_2161,Biosynthesis of unsaturated fatty acids
2672,r_2162,Biosynthesis of unsaturated fatty acids
2673,r_2163,Biosynthesis of unsaturated fatty acids
2674,r_2164,Biosynthesis of unsaturated fatty acids
2675,r_2165,Biosynthesis of unsaturated fatty acids
2676,r_2166,Biosynthesis of unsaturated fatty acids
2677,r_2167,Biosynthesis of unsaturated fatty acids
2678,r_2168,Biosynthesis of unsaturated fatty acids
2679,r_2168_REV,Biosynthesis of unsaturated fatty acids
2680,r_2169,Biosynthesis of unsaturated fatty acids
2681,r_2169_REV,Biosynthesis of unsaturated fatty acids
2682,r_2170,Biosynthesis of unsaturated fatty acids
2683,r_2170_REV,Biosynthesis of unsaturated fatty acids
2684,r_2171,Biosynthesis of unsaturated fatty acids
2685,r_2171_REV,Biosynthesis of unsaturated fatty acids
2686,r_2172,Biosynthesis of unsaturated fatty acids
2687,r_2172_REV,Biosynthesis of unsaturated fatty acids
2688,r_2173,Biosynthesis of unsaturated fatty acids
2689,r_2174,Biosynthesis of unsaturated fatty acids
2690,r_2174_REV,Biosynthesis of unsaturated fatty acids
2691,r_2175,Biosynthesis of unsaturated fatty acids
2692,r_2176,Biosynthesis of unsaturated fatty acids
2693,r_2177,Biosynthesis of unsaturated fatty acids
2694,r_2178,Biosynthesis of unsaturated fatty acids
2695,r_2179,Biosynthesis of unsaturated fatty acids
2696,r_2180,Biosynthesis of unsaturated fatty acids
2697,r_2181,Biosynthesis of unsaturated fatty acids
2698,r_2182,Biosynthesis of unsaturated fatty acids
2699,r_2183,Biosynthesis of unsaturated fatty acids
2700,r_2184,"Transport [c, e]"
2701,r_2184_REV,"Transport [c, e]"
2702,r_2185,"Transport [c, e]"
2703,r_2185_REV,"Transport [c, e]"
2704,r_2186,"Transport [c, e]"
2705,r_2186_REV,"Transport [c, e]"
2706,r_2187,Exchange reaction
2707,r_2188,Exchange reaction
2708,r_2189,Exchange reaction
2709,r_2190,"Transport [c, e]"
2710,r_2190_REV,"Transport [c, e]"
2711,r_2191,"Transport [c, e]"
2712,r_2191_REV,"Transport [c, e]"
2713,r_2192,"Transport [c, e]"
2714,r_2192_REV,"Transport [c, e]"
2715,r_2193,Exchange reaction
2716,r_2194,Fatty acid biosynthesis
2717,r_2194_REV,Fatty acid biosynthesis
2718,r_2195_EXP_1,Fatty acid biosynthesis
2719,r_2195_EXP_2,Fatty acid biosynthesis
2720,r_2195_REV_EXP_1,Fatty acid biosynthesis
2721,r_2195_REV_EXP_2,Fatty acid biosynthesis
2722,r_2196_EXP_1,Fatty acid biosynthesis
2723,r_2196_EXP_2,Fatty acid biosynthesis
2724,r_2196_REV_EXP_1,Fatty acid biosynthesis
2725,r_2196_REV_EXP_2,Fatty acid biosynthesis
2726,r_2197_EXP_1,Fatty acid biosynthesis
2727,r_2197_EXP_2,Fatty acid biosynthesis
2728,r_2197_REV_EXP_1,Fatty acid biosynthesis
2729,r_2197_REV_EXP_2,Fatty acid biosynthesis
2730,r_2198_EXP_1,Fatty acid biosynthesis
2731,r_2198_EXP_2,Fatty acid biosynthesis
2732,r_2198_REV_EXP_1,Fatty acid biosynthesis
2733,r_2198_REV_EXP_2,Fatty acid biosynthesis
2734,r_2199_EXP_1,Fatty acid biosynthesis
2735,r_2199_EXP_2,Fatty acid biosynthesis
2736,r_2199_REV_EXP_1,Fatty acid biosynthesis
2737,r_2199_REV_EXP_2,Fatty acid biosynthesis
2738,r_2200,Fatty acid biosynthesis
2739,r_2200_REV,Fatty acid biosynthesis
2740,r_2201_EXP_1,Fatty acid biosynthesis
2741,r_2201_EXP_2,Fatty acid biosynthesis
2742,r_2201_REV_EXP_1,Fatty acid biosynthesis
2743,r_2201_REV_EXP_2,Fatty acid biosynthesis
2744,r_2202_EXP_1,Fatty acid biosynthesis
2745,r_2202_EXP_2,Fatty acid biosynthesis
2746,r_2202_REV_EXP_1,Fatty acid biosynthesis
2747,r_2202_REV_EXP_2,Fatty acid biosynthesis
2748,r_2203_EXP_1,Fatty acid biosynthesis
2749,r_2203_EXP_2,Fatty acid biosynthesis
2750,r_2203_REV_EXP_1,Fatty acid biosynthesis
2751,r_2203_REV_EXP_2,Fatty acid biosynthesis
2752,r_2204_EXP_1,Fatty acid biosynthesis
2753,r_2204_EXP_2,Fatty acid biosynthesis
2754,r_2204_REV_EXP_1,Fatty acid biosynthesis
2755,r_2204_REV_EXP_2,Fatty acid biosynthesis
2756,r_2205_EXP_1,Fatty acid biosynthesis
2757,r_2205_EXP_2,Fatty acid biosynthesis
2758,r_2205_REV_EXP_1,Fatty acid biosynthesis
2759,r_2205_REV_EXP_2,Fatty acid biosynthesis
2760,r_2206,Fatty acid biosynthesis
2761,r_2206_REV,Fatty acid biosynthesis
2762,r_2207,Fatty acid biosynthesis
2763,r_2207_REV,Fatty acid biosynthesis
2764,r_2208,Fatty acid biosynthesis
2765,r_2208_REV,Fatty acid biosynthesis
2766,r_2209,Fatty acid biosynthesis
2767,r_2209_REV,Fatty acid biosynthesis
2768,r_2210,Fatty acid biosynthesis
2769,r_2210_REV,Fatty acid biosynthesis
2770,r_2211,Fatty acid biosynthesis
2771,r_2211_REV,Fatty acid biosynthesis
2772,r_2212,Fatty acid biosynthesis
2773,r_2212_REV,Fatty acid biosynthesis
2774,r_2213,Fatty acid biosynthesis
2775,r_2213_REV,Fatty acid biosynthesis
2776,r_2214,Fatty acid biosynthesis
2777,r_2214_REV,Fatty acid biosynthesis
2778,r_2215,Fatty acid biosynthesis
2779,r_2215_REV,Fatty acid biosynthesis
2780,r_2216,Fatty acid biosynthesis
2781,r_2216_REV,Fatty acid biosynthesis
2782,r_2217,Fatty acid biosynthesis
2783,r_2217_REV,Fatty acid biosynthesis
2784,r_2218,Fatty acid biosynthesis
2785,r_2218_REV,Fatty acid biosynthesis
2786,r_2219,"Transport [c, p]"
2787,r_2220,"Transport [c, p]"
2788,r_2221,"Transport [c, p]"
2789,r_2222,"Transport [c, p]"
2790,r_2223,"Transport [c, p]"
2791,r_2224,"Transport [c, p]"
2792,r_2225,"Transport [c, p]"
2793,r_2226,"Transport [c, p]"
2794,r_2227,"Transport [c, p]"
2795,r_2228,"Transport [c, p]"
2796,r_2229,"Transport [c, p]"
2797,r_2229_REV,"Transport [c, p]"
2798,r_2230,"Transport [c, p]"
2799,r_2230_REV,"Transport [c, p]"
2800,r_2231,"Transport [c, p]"
2801,r_2231_REV,"Transport [c, p]"
2802,r_2232,Biosynthesis of unsaturated fatty acids
2803,r_2233,Biosynthesis of unsaturated fatty acids
2804,r_2234,Biosynthesis of unsaturated fatty acids
2805,r_2235,Biosynthesis of unsaturated fatty acids
2806,r_2236,Fatty acid degradation
2807,r_2237,Fatty acid degradation
2808,r_2238,Fatty acid degradation
2809,r_2239,Fatty acid degradation
2810,r_2240,Fatty acid degradation
2811,r_2241,Fatty acid degradation
2812,r_2242,Fatty acid degradation
2813,r_2243,Fatty acid degradation
2814,r_2244,Fatty acid degradation
2815,r_2245,Fatty acid degradation
2816,r_2246,Fatty acid degradation
2817,r_2247,Fatty acid degradation
2818,r_2248,Fatty acid degradation
2819,r_2249,Fatty acid degradation
2820,r_2250,Fatty acid degradation
2821,r_2251,Fatty acid degradation
2822,r_2252,Fatty acid degradation
2823,r_2253,Fatty acid degradation
2824,r_2254,Fatty acid degradation
2825,r_2255,Fatty acid degradation
2826,r_2256,Fatty acid degradation
2827,r_2257,Fatty acid degradation
2828,r_2258,Fatty acid degradation
2829,r_2259,Fatty acid degradation
2830,r_2260,Fatty acid degradation
2831,r_2261,Fatty acid degradation
2832,r_2262,Fatty acid degradation
2833,r_2263,Fatty acid degradation
2834,r_2264,Fatty acid degradation
2835,r_2265,Fatty acid degradation
2836,r_2266,Fatty acid degradation
2837,r_2267,Fatty acid degradation
2838,r_2268,Fatty acid degradation
2839,r_2269,Fatty acid degradation
2840,r_2270,Fatty acid degradation
2841,r_2271,Fatty acid degradation
2842,r_2272,Fatty acid degradation
2843,r_2273,Fatty acid degradation
2844,r_2274,Fatty acid degradation
2845,r_2275,Fatty acid degradation
2846,r_2276,Fatty acid degradation
2847,r_2277,Fatty acid degradation
2848,r_2278,Fatty acid degradation
2849,r_2279,Fatty acid degradation
2850,r_2280,Fatty acid degradation
2851,r_2281,Fatty acid degradation
2852,r_2282,Fatty acid degradation
2853,r_2283,Fatty acid degradation
2854,r_2284,Fatty acid degradation
2855,r_2285,Fatty acid degradation
2856,r_2286,Fatty acid degradation
2857,r_2287,Fatty acid degradation
2858,r_2288,Fatty acid degradation
2859,r_2289,Fatty acid degradation
2860,r_2290,Fatty acid degradation
2861,r_2291,Fatty acid degradation
2862,r_2292,Fatty acid degradation
2863,r_2293,Fatty acid degradation
2864,r_2294,Fatty acid degradation
2865,r_2295,Fatty acid degradation
2866,r_2296,Fatty acid degradation
2867,r_2297,Fatty acid degradation
2868,r_2298,Fatty acid degradation
2869,r_2299,Fatty acid degradation
2870,r_2300,Fatty acid degradation
2871,r_2301,Fatty acid degradation
2872,r_2302,Fatty acid degradation
2873,r_2303,Ascospore biosynthesis
2874,r_2304,Ascospore biosynthesis
2875,r_2305,Citrate cycle (TCA cycle)
2876,r_2305_REV,Citrate cycle (TCA cycle)
2877,r_2308_EXP_1,Glycerolipid metabolism
2878,r_2308_EXP_2,Glycerolipid metabolism
2879,r_2309_EXP_1,Glycerolipid metabolism
2880,r_2309_EXP_2,Glycerolipid metabolism
2881,r_2310,Glycerolipid metabolism
2882,r_2311,Glycerolipid metabolism
2883,r_2312_EXP_1,Glycerolipid metabolism
2884,r_2312_EXP_2,Glycerolipid metabolism
2885,r_2313_EXP_1,Glycerolipid metabolism
2886,r_2313_EXP_2,Glycerolipid metabolism
2887,r_2314,Glycerolipid metabolism
2888,r_2315,Glycerolipid metabolism
2889,r_2316,Glycerolipid metabolism
2890,r_2317,Glycerolipid metabolism
2891,r_2318,Glycerolipid metabolism
2892,r_2319,Glycerolipid metabolism
2893,r_2320,Glycerolipid metabolism
2894,r_2321,Glycerolipid metabolism
2895,r_2322,Glycerolipid metabolism
2896,r_2323,Glycerolipid metabolism
2897,r_2324,Glycerophospholipid metabolism
2898,r_2325,Glycerophospholipid metabolism
2899,r_2326,Glycerophospholipid metabolism
2900,r_2327,Glycerophospholipid metabolism
2901,r_2328,Glycerophospholipid metabolism
2902,r_2329,Glycerophospholipid metabolism
2903,r_2330,Glycerophospholipid metabolism
2904,r_2331,Glycerophospholipid metabolism
2905,r_2332,Glycerolipid metabolism
2906,r_2333_EXP_1,Glycerolipid metabolism
2907,r_2333_EXP_2,Glycerolipid metabolism
2908,r_2334,Glycerolipid metabolism
2909,r_2335_EXP_1,Glycerolipid metabolism
2910,r_2335_EXP_2,Glycerolipid metabolism
2911,r_2336,Glycerolipid metabolism
2912,r_2337_EXP_1,Glycerolipid metabolism
2913,r_2337_EXP_2,Glycerolipid metabolism
2914,r_2338,Glycerolipid metabolism
2915,r_2339_EXP_1,Glycerolipid metabolism
2916,r_2339_EXP_2,Glycerolipid metabolism
2917,r_2340_EXP_1,Glycerolipid metabolism
2918,r_2340_EXP_2,Glycerolipid metabolism
2919,r_2340_EXP_3,Glycerolipid metabolism
2920,r_2341_EXP_1,Glycerolipid metabolism
2921,r_2341_EXP_2,Glycerolipid metabolism
2922,r_2341_EXP_3,Glycerolipid metabolism
2923,r_2342_EXP_1,Glycerolipid metabolism
2924,r_2342_EXP_2,Glycerolipid metabolism
2925,r_2342_EXP_3,Glycerolipid metabolism
2926,r_2343_EXP_1,Glycerolipid metabolism
2927,r_2343_EXP_2,Glycerolipid metabolism
2928,r_2343_EXP_3,Glycerolipid metabolism
2929,r_2344,Glycerolipid metabolism
2930,r_2345,Glycerolipid metabolism
2931,r_2346,Glycerolipid metabolism
2932,r_2347,Glycerolipid metabolism
2933,r_2348,Glycerolipid metabolism
2934,r_2349,Glycerolipid metabolism
2935,r_2350,Glycerolipid metabolism
2936,r_2351,Glycerolipid metabolism
2937,r_2352,Glycerolipid metabolism
2938,r_2353,Glycerolipid metabolism
2939,r_2354,Glycerolipid metabolism
2940,r_2355,Glycerolipid metabolism
2941,r_2356,Glycerolipid metabolism
2942,r_2357,Glycerolipid metabolism
2943,r_2358,Glycerolipid metabolism
2944,r_2359,Glycerolipid metabolism
2945,r_2360,Glycerolipid metabolism
2946,r_2361,Glycerolipid metabolism
2947,r_2362,Glycerolipid metabolism
2948,r_2363,Glycerolipid metabolism
2949,r_2364,Glycerolipid metabolism
2950,r_2365,Glycerolipid metabolism
2951,r_2366,Glycerolipid metabolism
2952,r_2367,Glycerolipid metabolism
2953,r_2368_EXP_1,Glycerolipid metabolism
2954,r_2368_EXP_2,Glycerolipid metabolism
2955,r_2368_EXP_3,Glycerolipid metabolism
2956,r_2369_EXP_1,Glycerolipid metabolism
2957,r_2369_EXP_2,Glycerolipid metabolism
2958,r_2369_EXP_3,Glycerolipid metabolism
2959,r_2370_EXP_1,Glycerolipid metabolism
2960,r_2370_EXP_2,Glycerolipid metabolism
2961,r_2370_EXP_3,Glycerolipid metabolism
2962,r_2371_EXP_1,Glycerolipid metabolism
2963,r_2371_EXP_2,Glycerolipid metabolism
2964,r_2371_EXP_3,Glycerolipid metabolism
2965,r_2372_EXP_1,Glycerolipid metabolism
2966,r_2372_EXP_2,Glycerolipid metabolism
2967,r_2372_EXP_3,Glycerolipid metabolism
2968,r_2373_EXP_1,Glycerolipid metabolism
2969,r_2373_EXP_2,Glycerolipid metabolism
2970,r_2373_EXP_3,Glycerolipid metabolism
2971,r_2374_EXP_1,Glycerolipid metabolism
2972,r_2374_EXP_2,Glycerolipid metabolism
2973,r_2374_EXP_3,Glycerolipid metabolism
2974,r_2375_EXP_1,Glycerolipid metabolism
2975,r_2375_EXP_2,Glycerolipid metabolism
2976,r_2375_EXP_3,Glycerolipid metabolism
2977,r_2376_EXP_1,Glycerolipid metabolism
2978,r_2376_EXP_2,Glycerolipid metabolism
2979,r_2376_EXP_3,Glycerolipid metabolism
2980,r_2377_EXP_1,Glycerolipid metabolism
2981,r_2377_EXP_2,Glycerolipid metabolism
2982,r_2377_EXP_3,Glycerolipid metabolism
2983,r_2378_EXP_1,Glycerolipid metabolism
2984,r_2378_EXP_2,Glycerolipid metabolism
2985,r_2378_EXP_3,Glycerolipid metabolism
2986,r_2379_EXP_1,Glycerolipid metabolism
2987,r_2379_EXP_2,Glycerolipid metabolism
2988,r_2379_EXP_3,Glycerolipid metabolism
2989,r_2380_EXP_1,Glycerolipid metabolism
2990,r_2380_EXP_2,Glycerolipid metabolism
2991,r_2380_EXP_3,Glycerolipid metabolism
2992,r_2381_EXP_1,Glycerolipid metabolism
2993,r_2381_EXP_2,Glycerolipid metabolism
2994,r_2381_EXP_3,Glycerolipid metabolism
2995,r_2382_EXP_1,Glycerolipid metabolism
2996,r_2382_EXP_2,Glycerolipid metabolism
2997,r_2382_EXP_3,Glycerolipid metabolism
2998,r_2383_EXP_1,Glycerolipid metabolism
2999,r_2383_EXP_2,Glycerolipid metabolism
3000,r_2383_EXP_3,Glycerolipid metabolism
3001,r_2384_EXP_1,Glycerolipid metabolism
3002,r_2384_EXP_2,Glycerolipid metabolism
3003,r_2384_EXP_3,Glycerolipid metabolism
3004,r_2385_EXP_1,Glycerolipid metabolism
3005,r_2385_EXP_2,Glycerolipid metabolism
3006,r_2385_EXP_3,Glycerolipid metabolism
3007,r_2386_EXP_1,Glycerolipid metabolism
3008,r_2386_EXP_2,Glycerolipid metabolism
3009,r_2386_EXP_3,Glycerolipid metabolism
3010,r_2387_EXP_1,Glycerolipid metabolism
3011,r_2387_EXP_2,Glycerolipid metabolism
3012,r_2387_EXP_3,Glycerolipid metabolism
3013,r_2388_EXP_1,Glycerolipid metabolism
3014,r_2388_EXP_2,Glycerolipid metabolism
3015,r_2388_EXP_3,Glycerolipid metabolism
3016,r_2389_EXP_1,Glycerolipid metabolism
3017,r_2389_EXP_2,Glycerolipid metabolism
3018,r_2389_EXP_3,Glycerolipid metabolism
